dip,dib,rm,ind_corr,v_corr,perc_juros,v_juros,rm_atual,v_ant,v_atual,soma,parcelas,p_ant,p_atual
01/08/2024,01/10/2012,622,1.71885186,1069.12585692,0.3083,329.611501688436,1398.737358608436,217883.3452695958,10221.185395576289,228104.5306651721,135,135,7
01/08/2024,01/11/2012,622,1.70775147,1062.2214143400001,0.3083,327.4828620410221,1389.7042763810223,216373.31576240266,10221.185395576289,226594.50115797896,134,134,7
01/08/2024,01/12/2012,1244,1.69857915,2113.0324626,0.3083,651.4479082195801,2764.4803708195805,214871.53484180884,10221.185395576289,225092.72023738513,133,133,7
01/08/2024,01/01/2013,678,1.68693927,1143.74482506,0.3083,352.616529565998,1496.361354625998,213323.88947306375,10221.185395576289,223545.07486864005,132,132,7
01/08/2024,01/02/2013,678,1.6722237,1133.7676686,0.3083,349.54057222938,1483.3082408293799,211714.68730867613,10221.185395576289,221935.87270425243,131,131,7
01/08/2024,01/03/2013,678,1.66092938,1126.11011964,0.3083,347.17974988501203,1473.289869525012,210117.02088683902,10221.185395576289,220338.2062824153,130,130,7
01/08/2024,01/04/2013,678,1.65283051,1120.61908578,0.3083,345.48686414597404,1466.105949925974,208527.95561045362,10221.185395576289,218749.1410060299,129,129,7
01/08/2024,01/05/2013,678,1.64444384,1114.93292352,0.3083,343.73382032121606,1458.666743841216,206946.20189691006,10221.185395576289,217167.38729248635,128,128,7
01/08/2024,01/06/2013,678,1.63691404,1109.82771912,0.3083,342.159885804696,1451.987604924696,205371.50735586716,10221.185395576289,215592.69275144345,127,127,7
01/08/2024,01/07/2013,678,1.63071731,1105.62633618,0.3083,340.864599444294,1446.490935624294,203802.90071893277,10221.185395576289,214024.08611450906,126,126,7
01/08/2024,01/08/2013,678,1.62957661,1104.8529415799999,0.3083,340.626161889114,1445.4791034691139,202237.54833272615,10221.185395576289,212458.73372830244,125,125,7
01/08/2024,01/09/2013,678,1.62697345,1103.0879991,0.3083,340.08203012253,1443.17002922253,200673.85639972036,10221.185395576289,210895.04179529665,124,124,7
01/08/2024,01/10/2013,678,1.62259245,1100.1176811,0.3083,339.16628108313,1439.28396218313,199113.26203735764,10221.185395576289,209334.44743293393,123,123,7
01/08/2024,01/11/2013,678,1.61484121,1094.86234038,0.3083,337.546059539154,1432.408399919154,197558.04848964655,10221.185395576289,207779.23388522284,122,122,7
01/08/2024,01/12/2013,1356,1.60568879,2177.31399924,0.3083,671.2659059656921,2848.5799052056923,196010.3319467256,10221.185395576289,206231.5173423019,121,121,7
01/08/2024,01/01/2014,724,1.59373577,1153.8646974800001,0.3083,355.73648623308407,1509.601183713084,194432.13745922403,10221.185395576289,204653.32285480032,120,120,7
01/08/2024,01/02/2014,724,1.58312881,1146.18525844,0.3083,353.36891517705203,1499.5541736170521,192808.0083215516,10221.185395576289,203029.1937171279,119,119,7
01/08/2024,01/03/2014,724,1.57212394,1138.21773256,0.3083,350.91252694824806,1489.1302595082482,191194.11464598164,10221.185395576289,201415.30004155793,118,118,7
